Gene,ABT199,Quizartinib,JQ1,Vorinostat,Selinexor,Cytarabine,Mitoxantrone,Decitabine,Azacitidine
SIRT7,-0.471672295,0.103942223,-0.805330804,0.061098293,-0.075688241,0.067523487,-0.310415686,-0.281400246,-0.503311433
SKP2,-0.485494389,0.031318619,0.178278816,0.089993663,-0.306403006,-0.114404788,-0.305292441,0.408119227,-0.054724561
SLC12A1,0.741791813,-0.119879517,-0.451782938,-0.317726734,0.312237459,-0.093400508,-0.2483718,-0.333956397,-0.508479046
SLC12A2,0.386415918,-0.133538147,-0.561098815,-0.018820519,-0.11727174,-0.024884005,-0.130141686,-0.693418642,-0.683978909
SLC12A3,0.219247751,-0.043208073,-0.654311761,0.318935823,0.362399666,0.29073782,-0.143381334,-0.394740333,-0.507297824
SLC12A4,-0.469087366,-0.078323473,1.027056285,0.181607147,-0.094291108,0.167049336,0.527989731,0.52669151,0.554766409
SLC12A5,-0.02024801,-0.082299631,0.022444635,0.053689721,-0.065164769,0.112433068,0.208009556,-0.26421273,-0.148279186
SLC16A1,-0.06205414,-0.238651495,0.450019955,-0.520547578,-0.10687743,-0.236585218,0.394600771,0.385394321,0.424746768
SLC16A3,-0.104702986,0.029426323,-0.260759743,0.065757219,-0.115575625,0.185510979,0.114051645,-0.058069371,-0.39510064
SLC16A4,-0.248545023,0.137952511,0.272566784,-0.139749415,0.199169219,-0.186083383,0.284283441,0.375854294,0.271843568
SLC16A7,-0.111657248,0.064292467,-0.168058794,0.048242222,-0.236338799,0.004055048,-0.233750148,-0.319231977,-0.248570247
SLC18A2,0.030930523,-0.076346425,-0.220151084,0.158755976,0.195655583,-0.023879921,-0.076043731,0.258380553,0.07998189
SLC22A11,-0.013035548,-0.010745281,-0.508883909,0.282500339,0.347982904,0.118382318,-0.159680515,-0.358013011,-0.277005662
SLC22A12,0.076131377,-0.036897506,0.214140731,0.071881199,-0.047033246,0.152944198,0.077756184,0.195628752,0.129246582
SLC22A8,-0.259244775,-0.020912998,2.05365892,0.689000401,0.405390913,-0.21156446,0.087380298,0.242740695,0.250534042
SLC25A1,-0.533863074,-0.062767526,0.667036325,0.973391367,1.200185945,0.500241248,-0.406797938,-0.418523487,0.043110765
SLC26A3,0.03486685,-0.109390629,0.195910768,-0.003303589,-0.147234424,-0.036461442,0.219117341,0.251803811,0.233154393
SLC29A1,0.531984606,-0.293972245,-0.441665683,0.149084424,-0.5271375,1.460156119,-0.018027461,2.934092075,0.253098909
SLC2A1,-0.1902251,-0.069314093,-0.290475891,0.289562758,0.097210064,0.293990475,-0.372133288,-0.48590541,-0.167486011
SLC2A2,-0.032670112,-0.180874039,1.626834769,-0.194840548,-0.075998074,-0.227860741,0.25730226,-0.091227888,0.281385443
SLC2A3,-0.270792572,-0.015919666,-0.489124999,0.164581607,0.027833108,0.34506582,-0.211627196,-0.441062664,-0.405030514
SLC2A5,-0.141603767,0.078520183,-0.041360193,-0.008698793,-0.117200424,-0.296981204,0.374706851,0.255481269,0.351510939
SLC6A1,-0.203157632,-0.061939937,-0.115998282,-0.092304969,-0.1937018,-0.180388498,-0.13921662,-0.177792141,-0.026735694
SLC6A2,-0.308612531,0.027324679,-0.174448423,-0.063201605,0.003522724,-0.008792372,0.142862331,0.013681563,-0.184249939
SLC6A3,0.036440568,-0.041094569,-0.65365413,0.047423135,0.099963776,0.299361922,-0.063538595,-0.517410194,-0.374759476
SLC6A4,0.174965839,0.015215353,0.366425134,0.104429227,-0.207475448,-0.066192204,0.300216024,0.221510682,0.539013263
SLK,-0.321885027,0.100067847,0.376533308,0.058755854,-0.139288788,-0.165971869,0.255618753,0.610185313,0.457789875
SMAD1,-0.057382215,0.044141222,-0.374458002,0.178216742,1.40018073,0.023496945,-0.066001373,-0.645291514,-0.529685629
SMAD2,0.054035087,-0.110357138,0.028890666,0.107795106,-0.043437494,-0.094228587,0.119000264,0.096936458,-0.226761089
SMAD3,-0.029404857,0.00848284,-0.746264061,-0.053209205,-0.127901,-0.04346937,-0.38137122,-0.512732809,-0.464619071
SMAD4,-0.28163709,-0.210946923,-0.554969204,0.069738814,0.190412396,0.122476214,-0.280781125,-0.460907291,-0.744480272
SMAD6,0.159239279,0.105850781,-0.06017333,0.283020868,0.236203161,0.131027104,-0.07388471,-0.196170734,-0.259354669
SMAD7,0.40406436,-0.034598383,-0.380263618,-0.036727148,-0.097687907,0.025824202,0.028311592,-0.063487862,0.05642756
SMAD9,0.143506412,0.006756886,-0.463927401,-0.505821676,1.693856852,1.026530867,-0.212288747,-0.496686146,-0.337104511
SMARCA1,0.012471414,-0.025119313,0.209200472,-0.182371126,-0.30416416,-0.281730135,0.080919766,0.230441934,0.081758967
SMARCA2,-0.197053572,-0.158365679,-0.36056478,0.122653952,-0.312125897,0.047801036,0.023656462,-0.292256337,-0.218766489
SMARCA4,-0.070412128,0.008714452,-0.37475225,0.097427506,0.051682166,0.17956841,-0.182460433,-0.15717356,-0.034767424
SMARCA5,-0.16521491,-0.028662892,-0.042851404,0.733084024,1.220978055,0.255505936,-0.042914734,0.353162625,-0.133714725
SMARCAD1,0.187759527,0.064223227,-0.690661443,-0.353857245,-0.558683079,-0.115372544,-0.273790552,0.46694055,0.46154354
SMARCAL1,0.361602645,-0.031936949,-0.141687137,0.429018913,0.290816659,0.001291686,-0.337349327,-0.443661905,-0.247347541
SMARCB1,0.403962837,-0.428269718,-0.503532191,-0.309698283,-0.662752081,-0.275718535,-0.009554776,0.117372502,0.079396676
SMARCC1,-0.441301216,-0.228113616,-0.587904009,0.526621957,-0.003098934,-0.024784812,-0.222909637,0.61015322,-0.019648332
SMARCC2,0.349728228,0.075877506,-0.522772709,0.209959603,0.182624324,0.071726248,-0.234906506,0.091835333,-0.255332922
SMARCD1,0.551219195,0.17940623,-0.026618183,0.295711009,0.804138374,0.289454491,0.154361281,-0.608159968,-0.495287588
SMARCD2,-0.355213772,-0.123605553,-0.725880601,-0.260939142,-0.456377336,-0.240615404,-0.287640468,0.119448076,0.207479739
SMARCE1,-0.256962191,0.327607741,0.238950622,0.014920833,-0.338640635,0.29883092,0.049723403,0.337961619,0.161545513
SMC1A,-0.143206727,-0.12349231,0.199913893,0.279423477,0.312653371,0.255851375,-0.290290935,-0.000142698,-0.270666673
SMC1B,0.181908905,0.114874573,-0.292888741,-0.095078712,0.496005386,0.044139453,-0.157739673,0.029129013,-0.223844773
SMC2,0.1415754,0.055898658,0.4280144,0.113655172,-0.164061504,0.021614683,0.414516519,0.385607928,0.529733913
SMC3,-0.903951952,0.358863365,0.029122499,-0.474164141,0.036238759,-0.251407666,-0.296072804,-0.384979415,-0.427568947
SMC4,-0.159235402,0.053042222,-0.142342422,-0.073293372,-0.371860204,-0.057231999,-0.027466579,-0.46668998,-0.139279045
SMG1,-0.013538934,0.091431307,-0.63971632,-0.110842276,0.197091691,-0.005977763,-0.053728591,-0.291646107,-0.100705371
SMNDC1,-0.692437633,-0.020861607,0.438315568,-0.518810135,-1.069116339,-0.477656443,-0.122909176,0.19731839,0.62723723
SMO,0.037950385,0.022437595,0.34399575,0.385742682,0.477627299,0.340138959,0.018965927,-0.193085429,-0.152952893
SMOX,-0.168105051,-0.096505177,0.00374905,0.011761236,-0.164203473,-0.064646146,0.127631272,-0.467263233,0.043689601
SMUG1,0.16417907,-0.093620631,-0.32631406,0.009109629,-0.097262398,0.113165354,-0.031402161,0.007355447,0.021910584
SMYD1,0.038584076,0.073939594,-0.171792338,-0.070407032,-0.058653046,0.083438218,-0.147538446,-0.04940324,-0.010843488
SMYD2,0.109594395,0.014844145,-0.296956846,-0.108548672,-0.376968363,-0.162739566,-0.01747867,0.031314012,0.155601036
SMYD3,-0.543309922,-0.233069171,-0.20612319,0.022984878,-0.052956522,0.036269234,-0.184626907,0.00501701,-0.080614129
SMYD4,-0.135126006,-0.000871782,0.543915417,0.272285105,-0.177904769,0.343903238,0.033425922,0.102416397,0.262419264
SMYD5,0.381667274,-0.046898608,-0.370133302,-0.15297397,0.275506334,0.122622065,-0.101534474,0.140804232,0.285444316
SNAI1,0.465855791,-0.019206237,-0.666753583,0.083004091,0.128996791,0.124609775,-0.355475688,-0.477781555,-0.655599319
SNAI2,-0.237906076,0.031329196,0.41029554,0.012363876,-0.181150841,0.183085941,0.107798392,0.198908324,0.434165423
SNAP25,0.112168808,-0.013197122,0.197040198,-0.084541819,-0.109654102,-0.10580567,0.156661512,0.575979752,0.125714612
SNAPC4,1.450522506,0.158217305,0.28766786,-0.436555153,-0.39938977,0.056027248,0.354683451,0.225318599,-0.118849209
SNCA,-0.245581216,-0.23806601,-0.523494667,0.028805264,-0.209848712,-0.014031976,-0.179197653,-0.28231149,-0.092492329
SND1,0.55871373,-0.224128214,-1.140939001,0.163005075,0.251029916,-0.093268811,-0.052874103,-0.162891824,-0.223242552
SNRK,0.056788553,0.055472675,-1.085343517,0.100171386,0.750991342,-0.042550984,-0.357974161,-0.068958052,-0.274230643
SNRNP200,0.094376429,0.28890244,-0.470730395,0.129074906,0.235736559,0.082125069,-0.086395163,-0.482396369,-0.60004568
SOCS1,0.019989207,-0.045316048,-0.445974509,0.120565357,-0.061031272,0.159479741,-0.196029114,-0.431104813,-0.401909697
SOS1,0.307129654,-0.20917493,0.082799516,-0.203080587,-0.432388594,-0.18205857,-0.080017981,-0.061777885,-0.212225337
SOS2,-0.055405623,-0.099529828,0.101926573,0.386912927,-0.024595282,0.160685524,0.324186906,0.254436461,-0.050963582
SOX10,0.147376498,-0.186751732,-0.586765909,0.260902021,0.11376508,0.06740796,-0.347571054,-0.640781886,-0.668543021
SOX17,0.11119463,-0.168325517,-0.162288922,-0.028509732,0.15580006,0.00191255,-0.050272501,-0.197821438,-0.389011886
SOX2,-0.090854732,0.026673452,-0.279776361,-0.02398731,-0.032203474,0.065008554,-0.064424568,0.099947715,-0.256203689
SOX9,0.467467705,0.08134893,-0.445823528,0.48038277,0.646023249,0.532889583,0.046407189,-0.539377473,0.016682138
SP100,-0.560801023,0.190746547,0.107367364,0.258433599,-0.198238307,0.453358917,-0.043136795,0.511896666,0.100837664
SP110,0.121299811,-0.006273607,-0.300145868,0.087161608,-0.254047627,0.049888145,-0.258720128,-0.139004458,-0.221791794
SP140,0.009666946,0.144659611,-0.085505781,-0.062266186,0.211448891,0.181932685,-0.020958807,-0.330441099,-0.568588043
SPEF2,-0.050785756,0.090769299,0.112077628,0.284447419,-0.07201773,0.144749426,0.06818432,0.002699253,-0.09617522
SPEG,-0.141676055,0.120643635,-0.724805386,-0.226229793,-0.219642552,0.314021481,-0.193062878,-0.482412854,0.139896301
SPEN,-0.035146096,-0.030599631,-0.797515527,0.105648364,-0.397602144,0.195952651,-0.628046956,-0.598411623,0.033553223
SPHK1,0.332372584,-0.09607584,-0.282783387,0.236298085,0.309431888,0.414398113,-0.194016698,-0.246479495,-0.489669055
SPHK2,-0.13536726,0.08700077,-0.29460365,0.019672994,0.104566746,-0.030726956,-0.337319825,0.030950771,-0.105530528
SPI1,-0.003022677,0.35108536,0.923515802,0.466265383,0.048332692,0.290331383,0.004352985,-0.654509996,-0.359345961
SPOP,0.496208582,-0.029623423,0.285396663,0.004537865,-0.81249881,0.012092403,-0.319148479,-0.290069634,-0.117648064
SQLE,-0.285288115,0.064238028,-0.133508891,0.059531762,0.435067054,0.128231946,-0.089668751,-0.186421119,-0.081507811
SQSTM1,0.408547497,-0.089508648,-0.481113636,0.046784355,0.167869682,0.069711542,-0.167483161,-0.37197036,-0.228881879
SRC,0.177723242,0.008046982,0.319617007,0.160922089,-0.07657009,0.114667439,0.109997917,0.334426277,-0.114784619
SRCAP,-0.635099102,-0.132114404,-0.228914959,1.27010094,0.004607973,0.452918778,-0.504776916,-0.602513944,-0.848964248
SRD5A1,-0.111787591,0.037263525,-0.206515793,-0.035474329,-0.124091998,-0.021671079,0.048905921,-0.020814782,-0.172272159
SRD5A3,0.065634069,-0.192127619,-0.065392631,-0.056837623,0.35389879,0.058801258,0.026563527,0.222392615,-0.054989858
SRMS,-0.092481263,-0.186718079,-0.211989439,0.202467365,0.708724115,0.18577912,-0.307051493,-0.574945251,-0.557759325
SRPK1,0.006241352,-0.120020712,-0.021615451,-0.131105263,-0.352080608,0.030092566,0.093375326,-0.005740469,-0.042468993
SRPK2,-0.086955696,0.045564088,-0.413382336,0.089585913,0.134033218,0.09565877,-0.025439468,0.078644832,0.103975435
SRPK3,0.289784188,-0.085267974,-0.324678488,0.032781967,-0.027775106,0.168594631,-0.27565731,-0.533512401,-0.340631819
SRRM2,0.77995079,-0.09500772,0.006016834,0.080099841,-0.119762284,-0.039471221,-0.199662714,-0.519105458,-0.513149464
SRSF2,-0.383078666,-0.056420776,-0.029943305,0.206568674,0.002601402,0.418552706,-0.18295111,-0.356983946,-0.14633699
SRSF6,-0.143531556,0.385838833,0.842078079,-0.207352925,-0.361952239,-0.371702894,0.396669188,0.632519008,1.533638573
SRSF7,-0.118894849,-0.480550402,-0.482421806,-0.302722163,-0.320801364,-0.168038162,-0.681704335,-0.070650126,-0.303635175
SS18,0.630287548,0.088252345,-0.364700158,0.238120148,-0.156434209,0.007911176,-0.259799872,-0.112539886,0.330197254
SSTR1,-0.22990664,-0.007278874,-0.502493308,1.67E-01,-0.210220963,0.189233338,-0.029654667,0.152814159,-0.141265196
SSTR5,0.156473505,-0.038097882,-0.601846337,0.259954213,0.714475217,0.314587989,-0.247396937,-0.458947185,-0.329915098
ST18,-0.142608346,0.006446083,0.415609927,0.054002155,-0.066543787,0.0560875,0.455318693,0.0509812,0.366416084
STAG1,-0.361621382,1.243626701,0.883857772,0.245549817,0.050425144,1.534931629,-0.515500465,0.317212995,0.907832177
STAG2,-0.107764121,-0.246977653,-0.075868826,0.543192067,0.48810925,0.313148621,-0.084502305,0.397016159,0.245089433
STAG3,0.224278109,-0.091614881,-0.751068132,0.315061116,0.291270971,0.361310948,-0.024464642,-0.544910482,0.079113913
STAT1,-0.06182004,-0.047413226,-0.175674667,-0.167924474,0.170955649,0.007753825,-0.023912008,-0.212009669,-0.248525753
STAT2,0.154647836,0.004156824,-0.437480524,-0.1948944,-0.148073527,-0.312436348,0.103459928,-0.135316113,-0.299828944
STAT3,-0.220497938,0.24072972,0.011027974,-0.016599048,-0.116234049,-0.178068334,0.203261908,0.086943572,0.365120837
STAT4,-0.217007414,-0.049458766,0.189992299,-0.227901191,-0.506998118,-0.004127596,0.267386099,0.534069844,0.376521892
STAT5A,-0.049621487,-0.026445679,-0.137364824,-0.122739375,-0.155076066,0.029000181,0.04229594,-0.084993552,-0.110247591
STAT5B,0.173008861,0.212463214,0.36143546,-0.111607783,-0.175632078,-0.132305219,0.178165143,0.269980853,0.245330391
STAT6,0.230540826,-0.155738898,0.022441475,0.14965078,0.360480072,0.27674374,-0.014335439,-0.327358879,-0.197551665
STK10,0.448248866,-0.050542267,0.052740849,0.141359903,-0.126915991,0.062858841,-0.100070664,-0.115907178,-0.245924776
STK11,0.223447523,-0.018581036,-0.427683572,0.20266752,0.343940369,0.447260644,-0.149434982,-0.008900024,-0.402970207
STK16,0.017960614,0.022511378,-0.141930729,0.154517135,0.002035128,-0.0878409,-0.087181525,-0.19381648,-0.018080233
STK17A,-0.24501025,0.025779171,-0.529666604,0.292450348,-0.13241665,0.278235669,-0.322261843,-0.609481285,-0.574271555
STK17B,-0.199670908,-0.066847874,0.404408726,-0.106373548,0.071947262,-0.0852837,0.114474396,-0.061170507,0.023647169
STK19,-0.026588022,0.120438191,-1.034534662,0.183944716,-0.53183331,0.218562198,0.02387596,-0.421853672,-0.207282767
STK24,0.037324633,-0.052651726,-0.519973578,0.117176347,0.12102784,0.160559422,-0.209162975,-0.477755749,-0.509282132
STK25,0.204336363,-0.030504732,-0.01092967,0.182921772,0.121005797,0.027328145,-0.079413732,0.06729308,-0.241046295
STK3,-0.374759057,-0.352021759,0.000677985,-0.130087857,-0.109860088,-0.312364675,-0.297556603,-0.055756179,-0.18351255
STK31,0.051388271,-0.037308621,0.009296886,-0.001568882,-0.246981108,0.076980537,0.244162888,-0.046562017,0.075205433
STK32A,0.303112475,-0.201369285,-0.265019448,0.077004545,-0.006840812,0.064103525,-0.201506406,-0.354141872,-0.194347961
STK32B,0.236272499,-0.085799419,-0.374941559,0.019666542,-0.259503436,0.031683297,0.0544458,-0.097118909,-0.054686422
STK32C,0.074207468,-0.13566244,-0.629425196,0.06711201,0.400837627,-0.050159752,-0.181771999,-0.317037938,-0.252497079
STK33,0.013045761,-0.02837335,-0.285346681,0.036216378,-0.239513278,-0.253200781,-0.251860163,-0.333906342,-0.360056953
STK35,0.008683459,-0.235778015,-1.20718888,0.437903082,0.064126632,0.270574645,-0.355405072,-0.619560276,-0.592768559
STK36,0.305474876,0.109891694,0.010165856,-0.089570045,0.056310381,0.108951053,-0.163141122,-0.652497888,-0.286537552
STK38,-0.307430156,-0.193910303,0.195459044,0.075685034,0.141933822,-0.054985396,0.314651639,-0.198881933,0.100757729
STK38L,0.463262873,-0.103366545,-0.309489693,0.017899109,0.03206096,0.148359843,-0.081129948,-0.107678761,-0.16616429
STK39,0.074207031,0.104940387,0.398453578,-0.120821624,-0.147954443,0.097597924,0.047804586,0.101701637,0.039037205
STK4,-0.099209684,-0.123057258,-0.713651034,0.244893912,0.263179985,0.2529499,-0.039989851,-0.506190742,-0.495305646
STK40,-0.027277719,0.078398706,-0.556480611,0.087002183,-0.014144752,0.065322942,0.005649057,-0.304212806,-0.241168802
STRADA,-0.023599738,0.130886175,0.075205916,-0.187804636,0.80175855,0.358132746,0.012556377,0.825862652,0.46277337
STRADB,0.09659317,-0.153946649,0.334998308,0.329855575,0.02986702,-0.29769572,0.167592669,0.403966359,0.220318841
STRAP,0.550026864,-0.082327314,0.002453239,0.033891834,0.376275697,0.474658503,0.516654546,0.430920096,1.126178705
STYK1,-0.212904719,0.007554959,-0.358890163,0.387622587,0.227270038,0.389196804,-0.042157966,-0.144859833,-0.038703865
SUDS3,0.324887225,0.228001188,0.026802541,-0.256226501,-0.058037864,0.142466204,0.03054642,-0.365078084,-0.426702755
SUFU,0.282006563,0.239445235,-0.265968062,0.902592711,0.061876905,0.97086314,-0.374368208,-0.216638489,-0.136683569
SUMO1,-0.039035229,0.213035414,0.438107583,-0.269781028,-0.130633022,-0.119595393,-0.000866095,-0.012421559,0.00203563
SUPT20H,-0.464730469,-0.004976108,0.550638454,-0.271380404,-0.160731215,-0.294045984,-0.426566983,-0.313689137,0.011622869
SUPT3H,-0.447271322,-0.033210655,0.493926572,-0.15480867,-0.539177003,-0.290888956,-0.057710398,-0.160229717,-0.002768935
SUPT5H,-0.222747804,-0.193403819,0.167163511,0.465977553,-0.67333136,0.923395084,0.378486919,-0.351220827,0.04905661
SUPT7L,-0.674417369,-0.1826628,0.623954062,0.335224672,0.38088972,0.400951403,-0.102206307,-0.857433072,-0.577207477
SUV39H1,0.357446654,-0.169483027,-0.178480883,-0.034714805,-0.218113914,-0.095821891,-0.028315889,-0.249903204,-0.055422397
SUV39H2,-0.199377415,-0.095445297,-0.45746261,-0.032234287,-0.05207862,-0.013303148,-0.038506763,0.099984913,-0.30196086
SUV420H1,-0.30860495,0.123881701,0.150153641,0.336371106,0.063436419,0.481736718,-0.079847799,-0.023648748,-0.168911458
SUV420H2,0.455331313,-0.001341598,0.651594025,0.053500375,-0.272013756,0.030936206,0.130430889,-0.474904171,-0.271957945
SUZ12,0.761333125,0.654897391,0.113814889,0.332118365,0.471407492,-0.118576978,-0.37063,0.275452637,-0.075806218
SYK,0.008696561,-0.164815299,-0.553154629,0.461370696,0.017107688,0.263473439,-0.110243253,-0.41474211,-0.321880306
SYT2,0.431493017,0.061742771,-0.384311288,0.029941357,-0.017559117,0.03648504,-0.089322551,-0.120496804,-0.202399461
SYT4,0.108078672,-0.143521669,-0.247828175,0.089770213,-0.074894475,0.151283523,0.014386687,-0.337994196,-0.276338489
TAB2,-0.096258867,-0.075048845,0.045526633,-0.129543404,-0.077788011,-0.013706743,-0.056747839,-0.089595237,0.124984706
TACR1,0.450777872,-0.150410658,0.137796727,0.042734362,0.225475325,0.085705035,-0.301891644,-0.618655146,-0.418646146
TADA2A,-0.439085742,0.063309785,-0.855549349,0.151675788,-1.457199037,0.542516339,0.124400714,-0.231078972,0.358554907
TADA3,0.180474713,-0.051735004,-0.122792944,0.261982141,0.694106176,0.168999946,-0.00207192,-0.703159783,-0.533973837
TAF1,0.471460012,0.283263693,-0.677418113,0.615427725,-0.560076678,0.500271116,0.289293195,-0.199584745,-0.448042544
TAF10,-0.229866154,-0.176393537,-0.180568311,-0.008725608,-0.010828658,-0.048859023,-0.100216543,-0.345449997,-0.316199646
TAF12,-0.307539669,-0.186622908,-0.208048566,-0.032042063,-0.540513425,-0.147281351,0.010215863,-0.198798772,-0.028713523
TAF1L,0.010268177,-0.041570944,-0.675449826,0.470913415,0.188135928,0.587095853,-0.057263285,-0.298933118,-0.157724291
TAF2,-0.270825815,0.490045515,0.305326494,-0.047857082,-0.354294843,-0.202694703,0.095454163,0.220236827,-0.13326965
TAF3,0.091103339,-0.531849916,-1.14688465,-0.097064559,0.263932924,0.254222866,-0.589640351,1.507643342,0.760384969
TAF4,-0.047005222,-0.282657361,-0.844317825,0.145345611,-0.639610443,0.246147078,-0.137305408,0.010177752,-0.17252177
TAF5,-0.107603266,-0.023302029,-0.317484104,0.025181692,0.155065512,-0.05169077,-0.507394526,0.045660014,-0.874195704
